pedal_id	builder	model	photo_count	primary_photo_source
DISC-4006		One Control Pedal Board Junction Box	0	
DISC-4007		One Control Rebel Red Distortion	0	
DISC-4008		One Control Silver Bee OD	0	
DISC-4009		One Control Viviparous Tail Loop	0	
DISC-4010		One Control White Loop - Flash Loop with 2 DC Out	0	
DISC-4011		One Control Xenagama Tail Loop - 3Loop with Tuner Out	0	
DISC-4012		One Control Xenagama Tail Loop 2 - 3Loop with Tuner Out	0	
DISC-4013		One Control Zephyren - Booster	0	
DISC-4014		One Control Zephyren - Plexifier	0	
DISC-4015		One Control Zephyren Reverb	0	
DISC-4016		Spaceman Aphelion - Harmonic Overdrive	0	
DISC-4017		Spaceman Apollo VII - Overdrive	0	
DISC-4018		Spaceman Apollo VIIb Overdrive	0	
DISC-4019		Spaceman Artemis - Modulated Filter	0	
DISC-4020		Spaceman Atlas III - Preamp Booster	0	
DISC-4021		Spaceman Atlas IV - Preamp Booster	0	
DISC-4022		Spaceman Aurora - Flanger	0	
DISC-4023		Spaceman Charon - Germanium-Silicon Hybrid Fuzz	0	
DISC-4024		Spaceman Cosmic Call - Galactic Transmitter	0	
DISC-4025		Spaceman Delta II - Harmonic Tremolo	0	
DISC-4026		Spaceman Equinox - EQ	0	
DISC-4027		Spaceman Explorer - 6-Stage Phaser	0	
DISC-4028		Spaceman Explorer Deluxe - 6 Stage Optical Phaser	0	
DISC-4029		Spaceman Gemini III - Dual Fuzz Generator	0	
DISC-4030		Spaceman Gemini IV - Dual Fuzz Generator	0	
DISC-4031		Spaceman Ixion - Optical Compressor	0	
DISC-4032		Spaceman Mercury III - Harmonic Boost	0	
DISC-4033		Spaceman Mercury IV - Germanium Harmonic Boost	0	
DISC-4034		Spaceman Meridian - Time Modulator	0	
DISC-4035		Spaceman Mission Control - Expressive Audio System	0	
DISC-4036		Spaceman Nebula - Fuzz/Octave Blender	0	
DISC-4037		Spaceman Orion - Analog Spring Reverb	0	
DISC-4038		Spaceman Polaris - Resonant Overdrive	0	
DISC-4039		Spaceman PX250 - Passive Signal Selector	0	
DISC-4040		Spaceman Redstone - Germanium Preamp	0	
DISC-4041		Spaceman Rumblefuzz	0	
DISC-4042		Spaceman Rumblefuzz II	0	
DISC-4043		Spaceman Saturn V - Harmonic Booster	0	
DISC-4044		Spaceman Saturn VI - Harmonic Booster	0	
DISC-4045		Spaceman Sonic Void	0	
DISC-4046		Spaceman Spacerocket - Intermodulation Octave Fuzz	0	
DISC-4047		Spaceman Spacerocket II - Octave Fuzz	0	
DISC-4048		Spaceman Sputnik	0	
DISC-4049		Spaceman Sputnik I - Silicon Fuzz	0	
DISC-4050		Spaceman Sputnik II - Deluxe Germanium Fuzz	0	
DISC-4051		Spaceman Sputnik IIb - Deluxe Germanium Fuzz	0	
DISC-4052		Spaceman Sputnik III - Germanium Fuzz	0	
DISC-4053		Spaceman Titan II - Fuzz Machine	0	
DISC-4054		Spaceman Top Secret Fuzz	0	
DISC-4055		Spaceman Voyager 1 - Optical Analog Tremolo	0	
DISC-4056		Spaceman Voyager II - Optical Tremolo	0	
DISC-4057		Spaceman Wow Signal - Alien Fuzz Communicator	0	
DISC-4058		Foxpedal Defector - Fuzz + Boost	0	
DISC-4059		Foxpedal Ebenezer - Clean MOSFET Boost	0	
DISC-4060		Foxpedal Foxtail - Articulate Overdrive	0	
DISC-4061		Foxpedal K-Buffer	0	
DISC-4062		Foxpedal Killface - Bass Overdrive	0	
DISC-4063		Foxpedal Kingdom Combo	0	
DISC-4064		Foxpedal Kingdom Combo V2	0	
DISC-4065		Foxpedal Magnifica Reverb	0	
DISC-4066		Foxpedal Magnifica Reverb Deluxe	0	
DISC-4067		Foxpedal Magnifica Reverb Plus	0	
DISC-4068		Foxpedal Novaplex - Delay	0	
DISC-4069		Foxpedal Quiver - Harmonic Tremolo	0	
DISC-4070		Foxpedal Refinery - Compressor	0	
DISC-4071		Foxpedal Slow Hound - Creamy Overdrive / Solo Boost	0	
DISC-4072		Foxpedal The City - TS-Style Overdrive	0	
DISC-4073		Foxpedal The City V2 - Drive + Boost	0	
DISC-4074		Foxpedal The Kingdom - Transparent Overdrive	0	
DISC-4075		Foxpedal The Wave - Dual Delay / Reverb / Modulation	0	
DISC-4076		Foxpedal Vixen - Dimensional Overdrive	0	
DISC-4077		Foxpedal Wave SE	0	
DISC-4078		Foxpedal Wrath - Distortion	0	
DISC-4079		Stomp Under Foot (Vintage series) Green Russian	0	
DISC-4080		Stomp Under Foot / Black Book Fuzz Honey	0	
DISC-4081		Stomp Under Foot Alabaster Fuzz	0	
DISC-4082		Stomp Under Foot Civil Unrest	0	
DISC-4083		Stomp Under Foot Cosmonaut	0	
DISC-4084		Stomp Under Foot Demogorgon	0	
DISC-4085		Stomp Under Foot Dire Wolf	0	
DISC-4086		Stomp Under Foot Dirt Preacher	0	
DISC-4087		Stomp Under Foot Dirty Rooster	4	Wikimedia Commons
DISC-4088		Stomp Under Foot Elk Big Mag Sustainar	0	
DISC-4089		Stomp Under Foot Full Powered Halo	0	
DISC-4090		Stomp Under Foot Greasy Creek Fuzz Machine	0	
DISC-4091		Stomp Under Foot Halo Bender	0	
DISC-4092		Stomp Under Foot Hellephant	0	
DISC-4093		Stomp Under Foot Mean Green Machine	0	
DISC-4094		Stomp Under Foot Mountain Goat	0	
DISC-4095		Stomp Under Foot Mud Creek - Dual Fuzz Machine	0	
DISC-4096		Stomp Under Foot Rhinosaur	0	
DISC-4097		Stomp Under Foot Screaming Panda	0	
DISC-4098		Stomp Under Foot Serenity Overdrive	0	
DISC-4099		Stomp Under Foot Silver Foxx	0	
DISC-4100		Stomp Under Foot Skinner Box	0	
DISC-4101		Stomp Under Foot Son Of A Bee	0	
DISC-4102		Stomp Under Foot Sonic Generator	0	
DISC-4103		Stomp Under Foot Sonic Warfare	0	
DISC-4104		Stomp Under Foot Supa Dirty Rooster	0	
DISC-4105		Stomp Under Foot The Shag MkII - Germanium Tone Bender	0	
DISC-4106		Stomp Under Foot The Shag MkIII - Tone Bender	0	
DISC-4107		Stomp Under Foot Vintage Pumpkin Pi	0	
DISC-4108		Stomp Under Foot Windhand Fuzz	0	
DISC-4109		BJFE Arctic White Fuzz	0	
DISC-4110		BJFE Baby Blue Overdrive	0	
DISC-4111		BJFE Baby Pink Booster	0	
DISC-4112		BJFE Bone Bender MkI	0	
DISC-4113		BJFE Bone Bender MkII	0	
DISC-4114		BJFE Candy Apple Fuzz	0	
DISC-4115		BJFE Dyna Red Distortion	0	
DISC-4116		BJFE Emerald Green Distortion Machine	0	
DISC-4117		BJFE Face 109 Fuzz	0	
DISC-4118		BJFE Fuzz 68	0	
DISC-4119		BJFE Honey Bee Overdrive	0	
DISC-4120		BJFE Little Green Emphaser	0	
DISC-4121		BJFE Little Green Wonder Overdrive	0	
DISC-4122		BJFE Little Red Trebler	0	
DISC-4123		BJFE Mint Green Mini Vibe	0	
DISC-4124		BJFE Model D	0	
DISC-4125		BJFE Model G	0	
DISC-4126		BJFE Model H	0	
DISC-4127		BJFE Model R	0	
DISC-4128		BJFE Pale Green Compressor	0	
DISC-4129		BJFE Payphone Green Overdrive Distortion	0	
DISC-4130		BJFE Pine Green Compressor	0	
DISC-4131		BJFE Pink Purple Fuzz	0	
DISC-4132		BJFE Red Rooster Booster	0	
DISC-4133		BJFE Sea Blue EQ	0	
DISC-4134		BJFE Silver Lawn Overdrive	0	
DISC-4135		BJFE Snow White Fuzz	0	
DISC-4136		BJFE Sparkle Face	0	
DISC-4137		BJFE Square Wave	0	
DISC-4138		BJFE VCF	0	
DISC-4139		Pause&Effects Aeras - Bass Octave Fuzz	0	
DISC-4140		Pause&Effects Camping de Luxe	0	
DISC-4141		Pause&Effects Camping Record	0	
DISC-4142		Pause&Effects Dahlia - Germanium Tone Bender MKII Fuzz	0	
DISC-4143		Pause&Effects Delaney - Germanium Treble Booster	0	
DISC-4144		Pause&Effects Farmako - Germanium Tone Bender MK1.5 Fuzz	0	
DISC-4145		Pause&Effects Faros - Silicon Fuzz Face	0	
DISC-4146		Pause&Effects Fengari - Germanium Tone Bender MKII Fuzz	0	
DISC-4147		Pause&Effects Feta - Germanium Vox Tone Bender V828 Fuzz	0	
DISC-4148		Pause&Effects Filos - Germanium Tone Bender MKIII Fuzz	0	
DISC-4149		Pause&Effects Helium - Octave Fuzz	0	
DISC-4150		Pause&Effects Ichos - Power Boost / Overdriver	0	
DISC-4151		Pause&Effects Micro - Marshall Bluesbreaker MKI	0	
DISC-4152		Pause&Effects Orionton (Terta version)	0	
DISC-4153		Pause&Effects Orionton (Videoton version)	0	
DISC-4154		Pause&Effects Psychi - Germanium clipping distortion	0	
DISC-4155		Pause&Effects Rio - Germanium Treble Booster	0	
DISC-4156		Pause&Effects Strand	0	
DISC-4157		Pause&Effects Thalassa - Germanium Clipping Overdrive	0	
DISC-4158		Pause&Effects Yefira - Germanium overdrive	0	
DISC-4159		Pause&Effects Leah - Modded Germanium Fuzz Face	0	
DISC-4160		Pause&Effects Farmako - Germanium Tone Bender MK1.5 Fuzz (B-stock/variant)	0	
DISC-4161		Pause&Effects Aeras - Octave/Bass Fuzz (red enclosure one-off)	0	
DISC-4162		Tonecat BlankSlate Overdrive	0	
DISC-4163		Tonecat Claw & Order - Mini Overdrive	0	
DISC-4164		Ace Tone EC-1 Echo Chamber	0	
DISC-4165		Ace Tone EC-10 Professional Echo - Echo Chamber	0	
DISC-4166		Ace Tone EC-20 Echo Chamber	0	
DISC-4167		Ace Tone EXP-4 Expander	0	
DISC-4168		Ace Tone FM-1 Fuzz Master	0	
DISC-4169		Ace Tone FM-2 Fuzz Master	0	
DISC-4170		Ace Tone FM-3 Fuzz Master	0	
DISC-4171		Ace Tone FW-1 Twin Ace	0	
DISC-4172		Ace Tone LH-100 Stereo Phasor	0	
DISC-4173		Ace Tone QH-100 Graphic Equalizer	0	
DISC-4174		Ace Tone WM-1 Wah Master	0	
DISC-4175		Dazatronyx Class A Germanium Amplifier	0	
DISC-4176		Dazatronyx Effects Loop	0	
DISC-4177		Dazatronyx Fetish Booster	0	
DISC-4178		Dazatronyx Fetish Buffer	0	
DISC-4179		Dazatronyx Germanium Fuzz	0	
DISC-4180		Dazatronyx Optical Tremolo	0	
DISC-4181		Dazatronyx Professor Boogie	0	
DISC-4182		Dazatronyx Stereo Panning Optical Tremolo	0	
DISC-4183		Dazatronyx THD Metal Distortion & Hybrid Germanium Fuzz	0	
DISC-4184		Dazatronyx Tsuchi Fuzz	0	
DISC-4185		Dazatronyx TSX Overdrive	0	
DISC-4186		L.A.L. 45 Yongo Shiki Kebadate Hizumaseki Super Fuzz	0	
DISC-4187		L.A.L. 46 Yontuku Shiki Kebadate Hizumaseki Sooper Fuzz	0	
DISC-4188		L.A.L. 86 Hachiroku Shiki Kebadate Hizumaseki Oscillo Fuzz	0	
DISC-4189		L.A.L. 87 Hachinana Shiki Kebadate Hizumaseki Moduloscillo Fuzz	0	
DISC-4190		L.A.L. 88 Hachihachi Shiki Kebadate Hizumaseki Super Oscillo Fuzz	0	
DISC-4191		L.A.L. AN Angel Ring - Clean Boost	0	
DISC-4192		L.A.L. AX Tone Axe - Frequency Divider + Manual Jetlizer & Fuzz w/ Gate	0	
DISC-4193		L.A.L. CP Cyber Psychic Parametric Oscillo Filter	0	
DISC-4194		L.A.L. DV Devil Tail - Deathtortion	0	
DISC-4195		L.A.L. GM Green Monster Septic Fuzz	0	
DISC-4196		L.A.L. GM2 Green Monster Septic Fuzz	0	
DISC-4197		L.A.L. GMR Gomorrah - Input Sensitive Subharmonic Fuzz	0	
DISC-4198		L.A.L. Lluna Oscillo Fuzz Drive with Voltage Dropper	0	
DISC-4199		L.A.L. MC Misty Cave - Analog Resonance Echo	0	
DISC-4200		L.A.L. MNP2 Multi Noise Processor 2	0	
DISC-4201		L.A.L. OC Octavella - Upper Octave Feedback Fuzz	0	
DISC-4202		L.A.L. RC Rattle Crow Restive Filter	0	
DISC-4203		L.A.L. RP Ripplet Input Sensitive Tremolo	0	
DISC-4204		L.A.L. SKR 1950's Japanese Sakura Booster	0	
DISC-4205		L.A.L. SPK Sick Pitch King	0	
DISC-4206		L.A.L. SPK2 Sick Pitch King Jr. - Oscillo Ring Modulator	0	
DISC-4207		L.A.L. SS Sandstorm - Envelope Noise Generator	0	
DISC-4208		L.A.L. ST Steroid O.D. - Overload Unit	0	
DISC-4209		L.A.L. TB Thunder Box Donsharizer	0	
DISC-4210		L.A.L. TH Theremin	0	
DISC-4211		L.A.L. TP Toxic Plant - Disharmonic Distortion	0	
DISC-4212		Lastgasp Art Laboratories FLK Flikrrr - Flickering Tremolo	0	
DISC-4213		A.Y.A Bass Fuzz	0	
DISC-4214		A.Y.A BM-Fuzz 70	0	
DISC-4215		A.Y.A BM-Fuzz 80	0	
DISC-4216		A.Y.A Drivesta	0	
DISC-4217		A.Y.A Frontgate Bass Drive	0	
DISC-4218		A.Y.A R-Comp	0	
DISC-4219		A.Y.A Warm Chorus	0	
DISC-4220		Kink Guitar Pedals Absolution Fuzz	0	
DISC-4221		Kink Guitar Pedals Charlie Fuzz	0	
DISC-4222		Kink Guitar Pedals Defender Of The Hate+	0	
DISC-4223		Kink Guitar Pedals Femtaur	0	
DISC-4224		Kink Guitar Pedals Oath Of The Goat	0	
DISC-4225		Kink Guitar Pedals Politically Correct Boost	0	
DISC-4226		Kink Guitar Pedals Straya Drive	0	
DISC-4227		Kink Guitar Pedals Trem-endous Gain v1	0	
DISC-4228		Honey Baby Crying	0	
DISC-4229		Honey Special Fuzz	0	
DISC-4230		Honey HA-9P Super Effect	0	
DISC-4231		Honey Psychedelic Machine	0	
DISC-4232		Sekova 6-Tr Fuzz-Wah	0	
DISC-4233		Sekova Model No. 59 Distortion Box	0	
DISC-4234		Sekova Model No. 89 Super Effect	0	
DISC-4235		Sekova Model No. 99 Deluxe Alternado Fuzz Tone Expander Unit	0	
DISC-4236		Sekova Octave Box	0	
DISC-4237		Sekova SE-2001 Power Booster	0	
DISC-4238		Sekova SE-2002 Power Booster	0	
DISC-4239		Sekova SE-2003 Bizzy Bass Booster	0	
DISC-4240		Sekova SE-2005 Tinny Treble Booster	0	
DISC-4241		Sekova SE-2006 Tinny Treble Booster	0	
DISC-4242		Sekova SE-2007 Microphone Booster	0	
DISC-4243		Sekova SE-2008 Frizzy Fuzz	0	
DISC-4244		Sekova SE-2009 Frizzy Fuzz	0	
DISC-4245		Sekova SE-2011 Bass Booster	0	
DISC-4246		Sekova SE-2012 Treble Booster	0	
DISC-4247		Sekova SE-2013 Power Booster	0	
DISC-4248		Sekova SE-2014 Fuzz	0	
DISC-4249		Sekova SE-2015 Big Muff	0	
DISC-4250		Sekova Sweep PH-II Phase Shifter	0	
DISC-4251		Sekova Wah Wah	0	
DISC-4252		Greco Blubber Crying Baby Machine	0	
DISC-4253		Greco Crier	0	
DISC-4254		Greco Cry-Tone	0	
DISC-4255		Greco Double Sound	0	
DISC-4256		Greco HA-9P Super Effect	0	
DISC-4257		Greco Mr. Crier	0	
DISC-4258		Greco no. 35 Haztone - Fuzz Booster	0	
DISC-4259		Greco PT-900 Phase Tone	0	
DISC-4260		Greco PT-950 Pedal Phaser	0	
DISC-4261		Greco SD-100 Fuzz	0	
DISC-4262		Pearl AD-08 Analog Delay	0	
DISC-4263		Pearl CH-02 Chorus	0	
DISC-4264		Pearl CO-04 Compressor	0	
DISC-4265		Pearl DS-06 Distortion	0	
DISC-4266		Pearl FG-01 Flanger	0	
DISC-4267		Pearl GE-09 9 Band Graphic EQ	0	
DISC-4268		Pearl OC-07 Octaver	0	
DISC-4269		Pearl OD-05 Overdrive	0	
DISC-4270		Pearl PE-10 Dual Band Parametric Equalizer	0	
DISC-4271		Pearl PH-03 Phaser	0	
DISC-4272		Pearl SU-19 Stereo Noise Suppressor	0	
DISC-4273		Pearl TH-20 Thriller	0	
DISC-4274		Pearl AD-33 Analog Delay	0	
DISC-4275		Pearl CE-22 Chorus Ensemble	0	
DISC-4276		Pearl PH-44 Phaser	0	
DISC-4277		Ideal Fuzz Master	0	
DISC-4278		Elk Big Muff Sustainar	0	
DISC-4279		Elk EM-10 Echo Chamber	0	
DISC-4280		Elk EM-11 Professional Echo - Echo Machine	0	
DISC-4281		Elk EM-3 Echo Machine	0	
DISC-4282		Elk EM-4 Echo Machine	0	
DISC-4283		Elk EM-5 Echo Chamber	0	
DISC-4284		Elk ES-960 Super Fuzz Sustainar	0	
DISC-4285		Elk SFS-1 Super Fuzz Sustainar (reissue)	0	
DISC-4286		Elk Twin-Tone 250 Delay Machine	0	
DISC-4287		Elk WF-1100 Wau Fuzz	0	
DISC-4288		Elk WS-1400 Wau & Sustainer	0	
DISC-4289		Teisco Boost	0	
DISC-4290		Teisco Delay	0	
DISC-4291		Teisco Distortion	0	
DISC-4292		Teisco Fuzz	0	
DISC-4293		Teisco Fuzz Machine	0	
DISC-4294		Teisco Interface Pedal	0	
DISC-4295		Teisco Overdrive	0	
DISC-4296		Teisco SR-73 Sound Repeater	0	
DISC-4297		Teisco SR-74 Sound Repeater	0	
DISC-4298		Teisco TF-1 Fuzz	0	
DISC-4299		Teisco TW-1 Wah Wah	0	
DISC-4300		Teisco Wau Wau Fuzz	0	
DISC-4301		Aria ADD-100 Digital Delay	0	
DISC-4302		Aria AQT-25 Chromatic Auto Tuner	0	
DISC-4303		Aria ATM-1 Multi Effect with Wah Pedal	0	
DISC-4304		Aria AVP-100 Mono Volume Pedal	0	
DISC-4305		Aria AVP-100 Stereo Volume Pedal	0	
DISC-4306		Aria AWP-1 Wah Pedal	0	
DISC-4307		Aria AWP-100 Wah-Pedal	0	
DISC-4308		Aria AWV-100 Wah-Volume	0	
DISC-4309		Aria Cruncher	0	
DISC-4310		Aria EM-30 Echo Chamber	0	
DISC-4311		Aria EM-35 Echo Chamber	0	
DISC-4312		Aria EQ-500 Graphic Equalizer	0	
DISC-4313		Aria FW-1 Fuzz Wah Machine	0	
DISC-4314		Aria Pro II LA-40 Loco Boy Micro Amp	0	
DISC-4315		Aria PS-108 Power Supply	0	
DISC-4316		Aria RP-2 Fuzz Wah Wah	0	
DISC-4317		Aria TD-1 Platinum Drive	0	
DISC-4318		Aria VP-10 Volume Pedal	0	
DISC-4319		Aria Weeper	0	
DISC-4320		Aria XMPA Pre Amp	0	
DISC-4321		Mirano EF-1 Exciting Fuzz	0	
DISC-4322		Mirano FP-1 Fuzz Pet	0	
DISC-4323		Mirano PB-1 Power Booster	0	
DISC-4324		Mirano PB-100 Power Booster	0	
DISC-4325		Maccanbell Big Muff Sustainar	0	
DISC-4326		Vorg F-501 Phase Shifter	0	
DISC-4327		Vorg F-502 Warp Sound	0	
DISC-4328		Vorg F-503 Graphic Equalizer	0	
DISC-4329		Vorg F-504 Flanger Analog Delay Effect	0	
DISC-4330		Vorg Wau	0	
PED-DISC-45-01		Colorsound Supa Tonebender	2	Wikimedia Commons
PED-DISC-45-02		Colorsound Tone Bender Jumbo	0	
PED-DISC-45-03		Colorsound Power Boost	2	Wikimedia Commons
PED-DISC-45-04		Colorsound Overdriver	1	Wikimedia Commons
PED-DISC-45-05		Colorsound Fuzz Box	0	
PED-DISC-45-06		Colorsound Fuzz 4	0	
PED-DISC-45-07		Colorsound Tone Bender Distortion	0	
PED-DISC-45-08		Colorsound Wow Fuzz	0	
PED-DISC-45-09		Colorsound Wah Fuzz	0	
PED-DISC-45-10		Colorsound Wah plus Fuzz	0	
PED-DISC-45-11		Colorsound Supa Wah-Fuzz	0	
PED-DISC-45-12		Colorsound Supa Wah-Fuzz-Swell	0	
PED-DISC-46-01	Sola Sound	Sola Sound Tone Bender MkI	0	
PED-DISC-46-02	Sola Sound	Sola Sound Tone Bender MkII	0	
PED-DISC-46-03	Sola Sound	Sola Sound Tone Bender MkIII	0	
PED-DISC-46-04	Sola Sound	Sola Sound Tone Bender MkIV	0	
PED-DISC-46-05	Sola Sound	Sola Sound Bum Fuzz Unit	0	
PED-DISC-47-01		Colorsound Bass Fuzz	0	
PED-DISC-47-02		Colorsound Fuzz Phazer	0	
PED-DISC-47-03		Colorsound Fuzzphaze	0	
PED-DISC-47-04		Colorsound Wah-Fuzz-Straight	0	
PED-DISC-47-05		Sola Sound Wow Fuzz	0	
PED-DISC-47-06		Sola Sound Wow Pedal	0	
PED-DISC-48-01		Sola Sound Tone Bender Mk1.5 (D*A.M reissue) Copperhead	0	
PED-DISC-48-02		Sola Sound Tone Bender Mk1.5 (D*A.M reissue) Goldie	0	
PED-DISC-48-03		Sola Sound Tone Bender Mk1.75 (D*A.M Reissue) El Diablo	0	
PED-DISC-48-04		Sola Sound Tone Bender MkII (D*A.M reissue)	0	
PED-DISC-48-05		Sola Sound Tone Bender MkII (D*A.M reissue) Green Bastard	0	
PED-DISC-48-06		Sola Sound Tone Bender MkII (D*A.M reissue) Hybrid Squadron	0	
PED-DISC-48-07		Sola Sound Tone Bender MkII SCB (D*A.M reissue) Blue Meanie	0	
PED-DISC-48-08		Sola Sound Tone Bender MkIV (D*A.M reissue)	0	
PED-DISC-48-09		Sola Sound Tone Bender MkIV (D*A.M reissue) The Purple People Eater	0	
PED-DISC-48-10		Sola Sound Tone Bender MkIV (D*A.M reissue) The Red Baron	0	
PED-CAT-001		Dirty Little Secret	0	
PED-CAT-002		SFT	0	
PED-CAT-003		RAH	0	
PED-CAT-004		Sabbra Cadabra	0	
PED-CAT-005		Formula 55	0	
PED-CAT-006		Formula 5F6	0	
PED-CAT-007		Galileo	0	
PED-CAT-008		Galileo 4K	0	
PED-CAT-009		Dirty Little Secret Deluxe	0	
PED-CAT-010		Clean Little Secret	0	
PED-CAT-011		Little Secret	0	
PED-CAT-012		Fuzzrite	0	
PED-CAT-013		Epoch Bias	0	
PED-CAT-014		Epoch Boost	0	
PED-CAT-015		Fuzzrite Germanium	0	
PED-CAT-016		Katzenkönig	0	
PED-CAT-017		Giygas 2K Fuzz	0	
PED-CAT-018		Fuzzrite Mini	0	
PED-CAT-019		Epoch Boost Mini	0	
PED-CAT-020		Naga Viper MKII	0	
PED-CAT-021		Crooner Preamp	0	
PED-CAT-022		Airstrip Console Pre	0	
PED-CAT-023		Airstrip Console Pre (Red)	0	
PED-CAT-024		Dirty Little Soda (DLS Red)	0	
PED-CAT-025		Karma Suture GE	0	
PED-CAT-026		Karma Suture SI	0	
DISC-0501		Dr. Screamer	0	
DISC-0502		Dr. Fuzz	0	
DISC-0503		Darklighter	0	
DISC-0504		Knightfall	0	
DISC-0505		Grand Tarkin	0	
DISC-0506		OD-909 Overdrive Pro	0	
DISC-0507		Gainer	0	
DISC-0261		fOXX Clean Machine	0	
DISC-0262		EKO Multitone	0	
DISC-0263		Jennings FP.1 Fuzz	0	
DISC-0264		Morley Power Wah Fuzz PWF	0	
DISC-0522		JEN Harmon Booster	0	
DISC-0524		Selmer Fuzz-Wah	0	
DISC-0526		Moreschi Wah-Fuzz	0	
DISC-0532		Schaller Tonverzerrer	0	
DISC-0533		Blackfield Flying Sound	0	
DISC-0541		Höfner Fuzz Tone No. 540	0	
DISC-0542		Höfner Distortion No. 539	0	
DISC-0543		Bell Electrolabs Fuzz	0	
DISC-0544		Bell Electrolabs Sustain	0	
DISC-0545		Top Gear Fuzz	0	
DISC-0546		Top Gear Fuzz Sustain	0	
DISC-0547		Lemon StudioSound Zuzz Thainer	0	
DISC-0551		Firstman / Hillwood Multivox Big Jam Distortion	0	
DISC-0933		Guild (by Applied) Stinger Gain Pedal	0	
DISC-0941		Guild Foxey Lady Distortion & Sustain Unit	0	
DISC-0945		MJM 2-Knob Brit Bender Original Fuzz	0	
DISC-0946		MJM 3-Knob Brit Bender Fuzz	0	
DISC-0947		MJM Blues Devil	0	
DISC-0948		MJM China Fuzz	0	
DISC-0949		MJM Dallas Boost	0	
DISC-0950		MJM Foxey Fuzz	0	
DISC-0951		MJM Luxora Overdrive	0	
DISC-0952		MJM King Buzz	0	
DISC-0953		MJM London Fuzz Germanium	0	
DISC-0954		MJM London Fuzz II Silicon	0	
DISC-0955		MJM Phantom Overdrive	0	
DISC-0956		MJM RM Boost	0	
DISC-0957		MJM Roctavios	0	
DISC-0958		MJM Sixties Vibe	0	
DISC-0959		MJM Ulysses Wah	0	
DISC-0960		DMB Pedals Americana	0	
DISC-0961		DMB Pedals Bumble Bass Fuzz	0	
DISC-0962		DMB Pedals Cosmic Boost	0	
DISC-0963		DMB Pedals Cosmic Crunch	0	
DISC-0964		DMB Pedals Foxy Pirate	0	
DISC-0965		DMB Pedals Lexi	0	
DISC-0966		DMB Pedals Loopy	0	
DISC-0967		DMB Pedals Lunar Echo	0	
DISC-0968		DMB Pedals Spankenstein Compressor	0	
DISC-0969		DMB Pedals Stellar Drive	0	
DISC-0970		DMB Pedals Tap That	0	
DISC-0971		DMB Pedals The Volumizer	0	
DISC-0972		DMB Pedals Tweakin Tweed	0	
DISC-0973		DMB Pedals Union Jack Looper	0	
DISC-0974		DMB Pedals Whiskey Bender	0	
DISC-1014		MJM Brit Bender	0	
